date,code,position,pl_lc,pl_atr,x1,x2,x3,x4,x5,x6,x7,x8
2017/10/02,5218_5year,l,-1.0,-0.961136648558295,0.6435436690346845,0.5399942246606988,1,2,0,0,1,0.002172793850349846
2017/10/25,5218_5year,l,2.191919191919192,1.9826404751027868,0.758337140246688,1.8928107422649936,8,12,2,0,1,0.004354930505013388
2017/11/01,5218_5year,l,-1.0,-0.6492248062015503,0.6298449612403101,0.6847200990026935,4,7,0,0,1,0.006056349353818174
2017/11/20,5218_5year,l,1.962962962962963,2.461681374825824,0.7245703669298653,2.4794838213560504,0,1,0,0,1,-0.005215923703386185
2017/12/01,5218_5year,l,-0.6,-0.6769462203836029,0.5566002256487401,2.306044509925558,1,4,0,0,0,0.00844753962163195
2017/12/05,5218_5year,s,1.084848484848485,1.2189308818522304,0.6809669731018045,1.5417855721797467,1,59,0,0,0,-0.0049248783203182656
2017/12/15,5218_5year,l,-1.0,-0.9147479775980087,0.8338518979464842,1.0192896674009995,3,12,1,0,1,-0.0032206112067047292
2017/12/21,5218_5year,l,0.8360655737704918,1.5553522415370542,0.4879536444037817,3.1113022200156037,2,2,0,0,0,-0.0017346883501983582
2018/01/04,5218_5year,l,0.9142857142857143,0.9688162276718135,0.45413260672116257,1.651791166984081,3,3,1,0,0,0.013564279106380289
2018/02/05,5218_5year,s,1.146341463414634,1.3946587537091988,1.0385756676557865,0.9195789578770692,3,37,1,0,0,-0.015182691122011873
2018/02/06,5218_5year,s,-0.21052631578947367,-0.47832585949177875,2.0029895366218238,1.438157082980875,1,31,0,0,1,-0.01829990900305447
2018/02/07,5218_5year,l,-0.4358974358974359,-0.984081041968162,1.215629522431259,0.7124140906902137,1,29,0,0,0,0.018095588017532395
2018/02/09,5218_5year,s,-1.0,-1.4156626506024097,1.1144578313253013,0.599354068562473,2,28,1,0,1,-0.017501368150908598
2018/02/15,5218_5year,l,1.1827956989247312,0.6571087216248507,0.4062126642771804,0.6952879917200876,0,39,0,0,1,0.01086925178345453
2018/03/02,5218_5year,s,0.45,0.40298507462686567,0.6865671641791045,0.5654936241157121,1,5,0,0,0,-0.01769847549790635
2018/03/06,5218_5year,l,-0.2222222222222222,-0.1429081814933905,0.40014290818149345,0.7978773584905661,0,60,0,1,1,0.01654350874841808
2018/03/12,5218_5year,l,0.6136363636363636,0.47058823529411764,0.5925925925925926,0.6356701779876498,3,57,2,0,1,0.016623814580887866
2018/03/19,5218_5year,l,-1.0,-1.330704780680138,1.0448496796451454,4.7253910384570155,8,51,0,0,1,-0.0063944795541347275
2018/03/23,5218_5year,s,-0.22377622377622378,-0.2961591855622397,0.9254974548819991,1.1736417988042631,1,0,0,0,0,-0.018673128322123263
2018/03/26,5218_5year,s,-1.1057692307692308,-1.0843941537010846,0.5280528052805281,0.943047242274,1,0,0,0,0,-0.009433083743899784
2018/03/29,5218_5year,l,0.11458333333333333,0.10161662817551963,0.5173210161662818,0.36760452950476213,2,57,0,0,0,0.010443952373865337
2018/04/05,5218_5year,l,-1.0,-1.0061601642710472,0.5133470225872689,0.5717800673833723,0,60,0,0,1,0.010395622796916493
2018/04/18,5218_5year,l,0.27450980392156865,0.3165630299604296,0.5652911249293386,1.0339018342198414,0,60,0,0,1,0.0037267268380630656
2018/04/24,5218_5year,l,-0.5043478260869565,-1.340265742345465,0.9358752166377816,4.150890148397263,4,37,0,0,0,0.0063735849808312026
2018/05/25,5218_5year,s,1.4753086419753085,2.877784467188441,0.6261288380493679,0.7883276224162706,4,35,0,0,0,-0.0025310859156365863
2018/05/30,5218_5year,s,-0.11290322580645161,-0.1702127659574468,0.8389057750759878,1.0664486969900953,1,0,0,0,0,-0.013706686918535833
2018/05/31,5218_5year,l,-0.5657894736842105,-0.5227963525835866,0.6443768996960486,1.5950891276118522,1,59,0,0,0,0.006579915452991437
2018/06/19,5218_5year,s,-1.0,-1.353637901861252,0.7896221094190636,4.405757460260521,0,60,0,1,1,-0.005044459229649811
2018/07/09,5218_5year,l,-1.0,-0.774986638161411,0.3794762159273116,0.4450162095404724,0,15,0,0,1,0.002312726097776103
2018/07/11,5218_5year,s,0.0784313725490196,0.061115355233002294,0.4481792717086835,0.6439675047743442,1,48,0,0,1,-0.008773751638179943
2018/08/13,5218_5year,s,0.4644808743169399,0.7668019846639604,0.5593143888137122,1.0725398508526431,4,20,2,0,0,-0.008095315829883203
2018/08/14,5218_5year,l,-1.375,-1.1629955947136563,0.5991189427312775,0.5040043460736379,0,46,0,0,1,0.008950732085153627
2018/08/16,5218_5year,s,-1.0,-1.3966480446927374,0.7169459962756052,0.9106522502829931,2,14,0,0,0,-0.01006115053805094
2018/08/23,5218_5year,l,0.25,0.5887939221272555,0.8926875593542261,2.1546848936083647,3,34,0,0,0,0.0025989880402726424
2018/09/06,5218_5year,s,-0.7448275862068966,-0.989010989010989,0.5494505494505494,1.0091348937998543,3,16,0,0,0,-0.005396612967725304
2018/09/18,5218_5year,l,-0.4899497487437186,-1.7395182872435326,2.417484388938448,4.468977919872115,1,7,0,0,0,-0.002272385792912372
2018/09/19,5218_5year,l,-1.0,-0.7136859781696054,0.5877413937867338,1.565931019185982,0,8,0,0,1,0.014278919273424022
2018/10/11,5218_5year,s,-0.07339449541284404,-0.11756061719324028,1.4695077149155034,0.9877982646420824,7,21,1,0,1,-0.01968302614987475
2018/10/17,5218_5year,l,0.6583333333333333,0.612878200155159,0.5508145849495732,0.7728697297616935,2,34,2,0,0,0.011412801495748793
2018/10/19,5218_5year,s,-1.0,-0.8870636550308009,0.6406570841889117,0.352002933357778,3,40,0,0,0,-0.013953471950061252
2018/10/25,5218_5year,s,1.8458498023715415,4.092900964066609,1.1218229623137599,1.0997004706889175,5,17,0,0,0,-0.018756354345942524
2018/10/31,5218_5year,l,0.2920962199312715,0.6538461538461539,0.5307692307692308,1.2202522866184056,2,58,1,0,0,0.0052322543993207175
2018/11/05,5218_5year,s,-1.0,-0.43616177636796194,0.39651070578905634,0.837357024828859,0,8,0,0,1,-0.010843089671393948
2018/11/08,5218_5year,l,-0.8313253012048193,-1.0751850409037786,0.4596805609661083,0.5904696132596685,1,45,0,0,0,0.016309574477718677
2018/11/13,5218_5year,s,-0.03723404255319149,-0.05611222444889779,0.8336673346693386,0.8832748972531173,5,5,0,0,0,-0.017271758985679286
2018/11/15,5218_5year,s,-1.0,-1.0404624277456649,0.4128819157720892,0.5303793219201074,3,2,1,0,0,-0.008062168367627234
2018/11/20,5218_5year,s,-0.036585365853658534,-0.023346303501945522,0.5447470817120622,0.4792609439846186,4,7,0,0,1,-0.010928383275682923
2018/11/21,5218_5year,s,-1.0,-0.8781645569620252,0.49050632911392406,0.4148231383290025,5,3,0,0,0,-0.013728784346285322
2018/12/03,5218_5year,l,-1.0,-1.1730489578284051,0.47503635482307316,1.3072532368091327,3,46,0,0,1,0.012452653252239406
2018/12/05,5218_5year,s,0.46408839779005523,0.82312591866732,0.5095541401273885,1.0151126318790988,3,16,0,0,0,-0.012746386035609876
2018/12/07,5218_5year,l,-1.3068181818181819,-1.1219512195121952,0.4878048780487805,0.6831473574683362,0,59,0,0,1,0.006610199603564802
2018/12/10,5218_5year,s,0.09027777777777778,0.12481997119539125,0.528084493518963,1.1072664359861593,6,3,1,0,0,-0.016569735795721838
2018/12/13,5218_5year,l,-1.906832298136646,-2.923809523809524,0.6666666666666666,2.281764412456353,2,57,0,0,0,0.007053731585099167
2018/12/14,5218_5year,s,0.5234567901234568,2.0018885741265344,3.3994334277620393,8.769768054823405,13,0,5,0,1,-0.008123783300383778
2018/12/17,5218_5year,s,-0.44493392070484583,-0.9321642824180897,0.6737425011536687,2.847138996592645,0,0,0,0,0,0.0007906495630607502
2018/12/18,5218_5year,s,-1.0,-1.1592836946277099,0.4335532516493874,2.564699902579525,1,0,0,0,0,-0.01075795280394007
2018/12/20,5218_5year,s,-1.0,-0.5746061167747915,0.3707136237256719,1.3054124182289955,1,3,0,0,1,-0.009909986315937834
2018/12/25,5218_5year,s,-0.8918918918918919,-1.7061611374407584,1.2063765618267988,1.2715975544922913,1,0,0,0,0,-0.018881107437745973
2018/12/26,5218_5year,l,0.7160493827160493,0.5081033727551467,0.6132282084975909,0.963422651977999,0,60,0,0,1,0.007666109479456212
2018/12/27,5218_5year,l,-1.0,-1.4931927975406236,1.1682037768994291,0.7821697600372758,2,58,1,0,1,0.019616537642041642
2018/12/28,5218_5year,s,1.5961538461538463,0.7299912049252419,0.31662269129287596,0.7385983072520246,3,4,0,0,0,-0.005963854281533268
2019/01/04,5218_5year,s,-0.7575757575757576,-1.0907504363001745,0.7504363001745201,0.703125,2,2,0,0,0,-0.01796873009282642
2019/01/07,5218_5year,l,0.06930693069306931,0.061919504643962855,0.42459088898717384,0.8362920309096876,2,58,0,0,0,0.01956092334305977
2019/01/21,5218_5year,l,-1.02803738317757,-1.0695187165775402,0.5736509479824988,0.6003692343475164,6,45,0,0,0,0.008821706304101423
2019/01/23,5218_5year,s,-1.0,-0.802919708029197,0.3753910323253389,0.41220648350603667,3,13,0,0,0,-0.008217559985472524
2019/02/15,5218_5year,s,-1.0,-0.657354149548069,0.657354149548069,0.6634518161312903,1,34,0,0,1,-0.004172242665580594
2019/02/21,5218_5year,l,0.05084745762711865,0.05235602094240839,0.6631762652705061,2.275360532478738,4,24,0,0,1,-0.00042834165986593983
2019/03/08,5218_5year,s,-1.0,-1.1843361986628462,0.7640878701050621,1.0936992530042222,3,20,0,0,0,-0.005445560474664215
2019/03/12,5218_5year,l,-4.972222222222222,-6.958211856171039,0.7191448007774538,1.5671611787882442,2,47,1,0,1,0.011196165318112275
2019/03/13,5218_5year,s,0.09615384615384616,0.7912957467853612,7.6162215628091,12.900629127427612,7,0,3,0,1,-0.003623564141782097
2019/03/25,5218_5year,s,-0.6530612244897959,-1.2098298676748582,0.7561436672967864,0.8981847175094102,1,0,0,0,0,-0.016642361011571478
2019/04/03,5218_5year,l,0.16071428571428573,0.18072289156626506,0.6024096385542169,1.0500827038180176,5,51,2,0,1,0.002712353367610051
2019/05/08,5218_5year,s,0.17543859649122806,0.22421524663677128,0.6726457399103138,0.4282997547060607,2,22,0,0,0,-0.013486762283043218
2019/05/14,5218_5year,s,-1.0,-2.284434490481523,1.3213885778275476,0.8535527203779285,2,6,2,0,0,-0.015124617295415775
2019/05/17,5218_5year,l,-1.0,-0.8677685950413223,0.5991735537190083,0.8063090624787546,6,35,4,0,1,0.00873000876419201
2019/06/03,5218_5year,s,-0.1527777777777778,-0.2332979851537646,0.7211028632025451,1.0462607861936721,7,11,2,0,0,-0.013267194759137686
2019/06/19,5218_5year,l,-0.3709677419354839,-0.44315992292870904,0.6936416184971098,1.3328817003980016,1,6,1,0,1,0.011942185821479396
2019/07/01,5218_5year,l,1.826086956521739,1.7177914110429446,0.6134969325153374,2.5062882456733115,7,8,6,0,1,0.013646883425017683
2019/08/02,5218_5year,s,2.1,2.2058823529411766,0.6302521008403361,0.6609107244598326,4,41,1,0,1,-0.015316380537756169
2019/08/06,5218_5year,s,-0.5486725663716814,-1.2796697626418987,1.2383900928792568,1.3066744502821561,1,5,0,0,0,-0.019052339518414098
2019/08/13,5218_5year,s,-0.06349206349206349,-0.08316008316008315,0.7276507276507276,0.6295631358467983,4,8,2,0,0,-0.012189615379780893
2019/08/14,5218_5year,l,-1.131578947368421,-0.9327548806941431,0.5639913232104121,0.9930112427833485,1,55,0,0,0,0.010488652407379305
2019/08/15,5218_5year,s,-0.13846153846153847,-0.20022246941045607,1.1568409343715238,0.9398092591422977,6,7,4,0,1,-0.016019264947739423
2019/08/26,5218_5year,s,-0.1864406779661017,-0.27954256670902156,1.3214739517153749,1.0071058864812703,7,1,1,0,1,-0.018611929654467195
2019/09/10,5218_5year,l,-1.1304347826086956,-3.0678466076696163,1.6224188790560472,4.967837704106878,1,20,0,0,0,0.002117886785230869
2019/09/11,5218_5year,l,-2.0434782608695654,-5.1506849315068495,1.2054794520547945,7.069531891595949,1,8,0,0,0,0.003485398815450625
2019/09/12,5218_5year,s,-0.4609053497942387,-2.9946524064171127,6.149732620320856,10.690928270042194,3,26,2,1,1,0.007562358318640533
2019/09/19,5218_5year,l,0.2222222222222222,0.24120603015075376,0.5829145728643216,0.7924430641821946,0,19,0,0,1,0.004724346343993432
2019/10/03,5218_5year,s,-1.0384615384615385,-0.9366869037294017,0.6591500433651345,0.38020519010259507,3,48,1,0,0,-0.016364221591736085
2019/10/09,5218_5year,s,-1.5818181818181818,-1.482112436115843,0.6643952299829642,0.2534200975023087,5,50,2,0,1,-0.01055875129355583
2019/10/10,5218_5year,l,-0.11578947368421053,-0.19247594050743658,1.2248468941382327,1.0549383121863565,13,2,9,0,0,-5.126680269485443e-06
2019/11/05,5218_5year,l,-1.0,-1.1409395973154361,0.6935123042505592,0.5541936613552793,5,21,0,0,0,0.0117291452323051
2019/12/13,5218_5year,s,-0.0855614973262032,-0.4166666666666667,3.90625,11.44061257197127,16,1,1,0,0,0.016467582874738363
2019/12/24,5218_5year,l,-0.3392857142857143,-0.38306451612903225,0.8064516129032258,1.3537858695911882,1,56,0,1,1,0.0007585708642460283
2020/01/06,5218_5year,s,0.7796610169491526,0.863849765258216,0.8262910798122066,0.9055499453867238,4,16,0,0,0,-0.014239565922773438
2020/01/09,5218_5year,l,0.32727272727272727,0.34220532319391633,0.5703422053231939,0.5159078223427159,1,56,0,0,1,0.014028587238135732
2020/02/03,5218_5year,s,-1.119047619047619,-1.4199395770392749,0.9969788519637461,1.2355156950672646,2,0,1,0,1,-0.014260178115403538
2020/02/17,5218_5year,s,0.125,0.12121212121212122,0.9090909090909091,0.7269415466136777,3,13,1,0,0,-0.008350786213371698
2020/02/25,5218_5year,s,0.2523364485981308,0.7703281027104136,2.253922967189729,0.7826201912484025,11,1,3,0,0,-0.018701623227521346
2020/02/28,5218_5year,s,-0.11926605504587157,-0.36061026352288494,1.8585298196948683,1.5979525360632854,1,0,0,0,0,-0.01960158062859744
2020/03/02,5218_5year,s,-1.0,-2.6739427012278307,1.0914051841746248,1.8068272526646945,1,0,0,0,0,-0.013866081192037362
2020/03/03,5218_5year,l,-0.528169014084507,-1.8844221105527637,1.0301507537688444,1.1046016724250163,1,58,0,0,0,0.01442601414537426
2020/03/04,5218_5year,s,0.42574257425742573,1.0129564193168434,0.7067137809187278,0.7165311112219949,1,2,0,0,0,-0.008800093726002222
2020/03/09,5218_5year,s,1.108910891089109,2.4696802646086002,1.014332965821389,2.5322278684140143,2,0,0,0,0,-0.019587705875974346
2020/03/10,5218_5year,s,0.7739130434782608,1.8619246861924685,1.0251046025104602,2.443370582905467,1,0,0,0,0,-0.011364674730795186
2020/03/12,5218_5year,s,1.892156862745098,3.7258687258687258,0.5791505791505792,2.8397174323197754,1,0,1,0,0,-0.018106145119040778
2020/03/13,5218_5year,s,-0.017241379310344827,-0.055401662049861494,1.9390581717451525,3.3910390999485007,1,0,0,0,0,-0.020267645421810664
2020/03/16,5218_5year,l,-1.0,-0.7259528130671506,0.7259528130671506,2.978977292668375,0,60,0,0,1,0.008893899105332293
2020/03/18,5218_5year,l,0.4605263157894737,0.5852842809364549,0.28428093645484953,1.3857731080505467,2,58,0,0,0,0.008379610769872136
2020/03/19,5218_5year,l,-1.0,-0.6260296540362438,0.4942339373970346,0.9009009009009009,2,57,2,0,1,0.01609536933796875
2020/03/24,5218_5year,l,0.5271317829457365,1.0683424980361351,1.0840534171249019,0.8810884629002074,1,54,0,0,0,0.01889531957427218
2020/03/25,5218_5year,l,-0.0660377358490566,-0.10878010878010878,1.1655011655011656,1.1340484547976142,2,52,0,0,0,0.019591153166946294
2020/03/27,5218_5year,l,-1.2241379310344827,-1.0923076923076922,0.46153846153846156,0.6484098520295466,1,51,0,0,1,0.019146941268497725
2020/03/30,5218_5year,s,-1.0,-1.0939907550077042,0.6933744221879814,0.6598122907135783,5,8,2,0,0,-0.02606368521405738
2020/03/31,5218_5year,l,-1.0,-1.0124610591900312,0.29595015576323985,0.5008553506937845,0,51,0,0,0,0.005078865725227773
2020/04/07,5218_5year,l,1.4761904761904763,2.1324161650902838,0.3955288048151333,0.5846019162492097,4,50,2,0,0,0.016287419992140593
2020/04/16,5218_5year,s,0.05128205128205128,0.040858018386108266,0.449438202247191,0.49468856571674963,3,22,0,0,0,-0.012214266021281788
2020/04/22,5218_5year,s,-1.0,-1.134259259259259,0.4629629629629629,0.5612567482126356,4,16,0,0,0,-0.00890005487329862
2020/04/23,5218_5year,l,0.3269230769230769,0.39580908032596035,0.6984866123399301,0.5098789037603569,4,45,0,0,0,0.009148837780431036
2020/04/30,5218_5year,l,-1.0,-0.9673202614379085,0.6013071895424836,0.655165971227502,6,33,3,0,0,0.016918050962031198
2020/05/13,5218_5year,s,0.2222222222222222,0.20618556701030924,0.6529209621993127,1.015459230069718,7,28,1,0,0,-0.011075060589753424
2020/06/10,5218_5year,s,4.051282051282051,4.005069708491761,0.7097591888466412,1.5876299322542275,0,60,0,0,1,-0.006583941902981324
2020/06/11,5218_5year,s,2.3392857142857144,3.27909887359199,0.6508135168961201,1.4256014256014256,2,58,1,0,0,-0.011975377244058918
2020/06/12,5218_5year,s,-0.40229885057471265,-1.6706443914081148,2.577565632458234,2.3440634253510364,3,52,0,0,0,-0.017389381259480897
2020/06/16,5218_5year,l,-0.047619047619047616,-0.06309148264984227,0.9463722397476342,0.5326707641340831,5,6,0,0,1,0.017711248226390388
2020/06/26,5218_5year,l,-0.5524475524475524,-1.3177648040033358,0.43369474562135113,3.465676617669344,1,4,0,0,0,0.007393600748254952
2020/06/30,5218_5year,l,-1.0,-0.5151515151515151,0.45454545454545453,0.7493393102064029,2,7,0,1,1,0.015460758425535832
2020/08/05,5218_5year,l,-0.5192307692307693,-0.7040417209908736,0.7040417209908735,1.1197745420385157,3,27,0,0,0,-0.004161487326379448
2020/08/06,5218_5year,l,-1.0,-0.8454425363276089,0.6869220607661822,0.43660009289363677,4,26,1,0,1,-0.0019160687279728456
2020/09/04,5218_5year,s,-1.0,-0.9813874788494078,0.9475465313028765,1.0438980238346658,11,20,0,0,1,-0.014285208985264733
2020/09/11,5218_5year,l,3.488888888888889,5.902255639097744,1.6917293233082706,16.15363511659808,7,13,2,0,1,-0.005200669493666371
2020/09/14,5218_5year,s,-1.0,-1.0381679389312977,0.916030534351145,4.338388114848741,0,60,0,1,1,0.0010539811821421432
2020/09/23,5218_5year,s,-0.2545454545454545,-0.37135278514588854,0.7957559681697612,1.2639040348964012,2,58,1,0,1,-0.004897625458577153
2020/10/22,5218_5year,l,-1.0,-1.7482517482517483,0.745920745920746,1.3897739341526323,6,12,0,0,0,-0.004816945903163566
2020/11/24,5218_5year,l,2.3026315789473686,4.4987146529562985,1.1825192802056557,6.13325685880891,12,13,0,0,0,0.014654075214172151
2020/12/10,5218_5year,l,0.7207792207792207,1.5845824411134903,1.8700927908636689,6.361843284920208,7,2,1,0,1,-0.00482661979257164
2020/12/15,5218_5year,s,0.7735849056603774,0.9945421467556095,0.6185567010309279,1.3374738774633308,0,59,0,0,1,-0.0018453235095635906
2020/12/16,5218_5year,l,-1.0,-1.3412462908011868,0.8308605341246291,2.118296910044672,3,3,0,0,1,0.0055362292339882135
2021/01/08,5218_5year,s,-1.0,-0.8398133748055987,0.41472265422498705,0.9874955536706159,0,60,0,1,1,0.00836700299343795
2021/01/18,5218_5year,s,-0.13333333333333333,-0.1425661914460285,0.40733197556008144,0.9000888663196649,1,57,0,0,1,-0.009835486153528958
2021/02/22,5218_5year,l,0.7592592592592593,0.6386292834890966,0.6230529595015576,0.9083658983970013,2,4,0,0,1,0.008790082723919599
2021/02/26,5218_5year,s,-1.0,-1.012861736334405,0.8038585209003215,0.8407135895588796,1,59,0,0,1,-0.013740927139673599
2021/03/17,5218_5year,s,1.25,0.9973404255319149,0.6914893617021276,4.62913695860381,2,17,1,0,1,-0.002816073879661416
2021/07/12,5218_5year,l,-0.14545454545454545,-0.25396825396825395,0.9206349206349206,0.9545725730844626,4,54,1,0,0,0.01690311026104842
2021/09/08,5218_5year,l,0.5975609756097561,1.536050156739812,1.4420062695924765,8.477926641774655,1,9,0,0,0,-0.0032286919368608434
2017/12/13,4523_5year,l,0.2112676056338028,0.47046523784631467,1.4113957135389439,1.1151897620274807,1,0,0,0,0,0.0005728987408036494
2017/12/22,4523_5year,s,0.14150943396226415,1.162147205312673,7.880464858882125,8.911374696945447,11,48,8,0,1,-0.00067217409177774
2018/01/18,4523_5year,s,-0.400990099009901,-0.6955775010734221,1.6487762988407042,1.247319539570409,4,20,0,0,1,0.008822984757213955
2018/02/06,4523_5year,s,-0.10810810810810811,-0.26504693539480956,2.2087244616234125,2.305143709102957,10,2,5,0,1,-0.01829990900305447
2018/02/09,4523_5year,s,0.6613545816733067,1.4631996474217717,1.9832525341560159,1.7457321735039217,2,1,1,0,1,-0.017501368150908598
2018/02/15,4523_5year,s,-0.3795811518324607,-1.1865793780687397,2.34860883797054,2.66580294599651,1,0,0,0,0,0.01086925178345453
2018/03/08,4523_5year,l,0.9950980392156863,5.96766291033807,5.879470847623714,2.8331716030193475,19,40,18,0,1,0.011078111413503716
2018/03/12,4523_5year,l,0.6192660550458715,2.547169811320755,2.830188679245283,2.3737464764362803,1,13,0,0,0,0.016623814580887866
2018/03/23,4523_5year,s,-0.6310679611650486,-1.142857142857143,1.7582417582417582,1.2699968618546087,4,51,1,0,1,-0.018673128322123263
2018/07/06,4523_5year,l,4.186046511627907,16.00547195622435,3.4473324213406293,5.953670593184687,14,9,1,0,1,0.0046721142953144845
2018/07/09,4523_5year,l,-0.29379418695993714,-3.9347711730668067,7.911625460284061,2.126801995806855,0,0,0,0,0,0.002312726097776103
2018/07/11,4523_5year,s,-1.0,-2.7331887201735356,1.0845986984815619,3.503743539496025,1,59,1,0,0,-0.008773751638179943
2018/07/12,4523_5year,l,1.2335216572504708,2.624198717948718,1.233974358974359,3.0083374203040707,0,3,0,1,1,0.0047719769234381695
2018/07/24,4523_5year,s,-1.1285714285714286,-1.1502620850320326,0.6406523005241701,0.738178131222438,2,56,0,0,0,0.007057198311022939
2018/07/25,4523_5year,l,-3.609090909090909,-5.627214741318213,1.0772501771793055,0.9297476590941227,6,2,1,0,0,0.00372271048862571
2018/07/26,4523_5year,s,-0.2128755364806867,-1.3292241725847516,5.225780517218277,5.357054492999892,12,48,11,0,0,0.004304365610179429
2018/07/30,4523_5year,s,0.15,0.15632079746261893,0.6909832351608519,0.8175532353513963,1,49,0,0,1,-0.004378597924073515
2018/08/24,4523_5year,l,-0.5854700854700855,-0.5848452508004269,0.8751334044823906,0.8670090449179825,10,21,4,0,1,0.003265833200213053
2018/10/11,4523_5year,s,0.45714285714285713,0.5549774540409295,1.0232396808879638,0.9871817400348596,5,41,1,0,1,-0.01968302614987475
2018/10/25,4523_5year,s,0.7974947807933194,1.5060122215651486,1.1590774689532821,1.5232766644405766,1,12,0,0,0,-0.018756354345942524
2018/11/02,4523_5year,l,0.8133971291866029,1.1859086152772935,1.3184513428671085,1.2425260789624188,5,54,4,0,1,0.003408852503613821
2018/11/08,4523_5year,l,0.6329113924050633,0.7034822370735139,0.9004572634540977,0.6659797068352503,2,30,1,0,1,0.016309574477718677
